"ocid","release_id","id","title","description","status","procuringEntity_id","procuringEntity_name","value_amount","value_currency","procurementMethod","procurementMethodDetails","mainProcurementCategory","awardCriteria","tenderPeriod_startDate","tenderPeriod_endDate","tenderPeriod_maxExtentDate","tenderPeriod_durationInDays","enquiryPeriod_startDate","enquiryPeriod_endDate","enquiryPeriod_maxExtentDate","enquiryPeriod_durationInDays","hasEnquiries","eligibilityCriteria","awardPeriod_startDate","awardPeriod_endDate","awardPeriod_maxExtentDate","awardPeriod_durationInDays","numberOfTenderers"
"ocds-5wno2w-CCD-GADMCS-003-2019-42986","CCD-GADMCS-003-2019-42986-2021-12-01T06:34:35.049Z","CCD-GADMCS-003-2019-42986","CCD-GADMCS-003-2019-42986","CONSULTORÍA PARA LA ELABORACIÓN DE LOS INFORMES DE AUDITORÍA MINERA A LOS INFORMES SEMESTRALES DE PRODUCCIÓN CORRESPONDIENTES AL PRIMER SEMESTRE DEL AÑO 2019, DE LAS ÁREAS DE LIBRE APROVECHAMIENTO DENOMINADAS: “CANTERA CUYATAZA“ CÓDIGO 990407, “ RÍO UPANO – PLAYA DE SANTA MARIANITA “ CÓDIGO 990408, “RIO UPANO COREPIO” CÓDIGO 990409 Y “RÍO TUTANANGOZA – RECINTO FERIAL DE LA ASUNCIÓN, código 990410” CÓDIGO 990410; DEL GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN SUCÚA.","complete","EC-RUC-1460000880001-42986","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN SUCÚA","1200.00","USD","direct","Contratacion directa","services","ratedCriteria","2019-12-23T16:30:00-05:00","","","","2019-12-23T16:30:00-05:00","2019-12-23T20:00:00-05:00","2019-12-23T20:00:00-05:00","","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo","","2020-01-03T16:00:00-05:00","2020-01-03T16:00:00-05:00","","1"
"ocds-5wno2w-CCD-GADMCSA-002-2019-34865","CCD-GADMCSA-002-2019-34865-2021-12-01T04:05:39.028Z","CCD-GADMCSA-002-2019-34865","CCD-GADMCSA-002-2019-34865","RE-ESTRUCTURACIÓN DE TALENTO HUMANO DEL GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN SANTA ANA","complete","EC-RUC-1360001440001-34865","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SANTA ANA","70000.00","USD","direct","Contratacion directa","services","ratedCriteria","2019-08-07T18:00:00-05:00","","","","2019-08-07T18:00:00-05:00","2019-08-07T19:00:00-05:00","2019-08-07T19:00:00-05:00","","","Experiencia General,Experiencia Personal Técnico,Plan de Trabajo,Programación de los Servicios","","2019-08-13T17:00:00-05:00","2019-08-13T17:00:00-05:00","","1"
"ocds-5wno2w-CCD-GADMCSA-003-2019-34865","CCD-GADMCSA-003-2019-34865-2021-12-01T05:54:48.480Z","CCD-GADMCSA-003-2019-34865","CCD-GADMCSA-003-2019-34865","CONTRATACIÓN DE LA CONSULTORÍA PARA LA ACTUALIZACIÓN DEL PLAN DE DESARROLLO Y ORDENAMIENTO TERRITORIAL DEL GOBIERNO CANTONAL DE SANTA ANA","complete","EC-RUC-1360001440001-34865","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SANTA ANA","40000.00","USD","direct","Contratacion directa","services","ratedCriteria","2019-09-03T11:00:00-05:00","","","","2019-09-03T11:00:00-05:00","2019-09-03T17:00:00-05:00","2019-09-03T17:00:00-05:00","","TRUE","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2019-09-13T16:00:00-05:00","2019-09-13T16:00:00-05:00","","1"
"ocds-5wno2w-CCD-GADMCSA-004-2019-34865","CCD-GADMCSA-004-2019-34865-2021-12-01T05:59:10.947Z","CCD-GADMCSA-004-2019-34865","CCD-GADMCSA-004-2019-34865","IMPLEMENTACIÓN DE ESTRATEGIA PARA MEJORAR LAS RECAUDACIONES PROPIAS, ACTUALIZACIÓN DEL FLUJO DE PROCESOS FINANCIEROS, EN BASE A LA NORMATIVA LEGAL VIGENTE, PROCEDIMIENTOS DE COACTIVA PARA LA RECUPERACIÓN DE CARTERA Y CUMPLIMIENTO DE LAS RECOMENDACIONES DADAS POR LA CONTRALORIA GENERAL DEL ESTADO PARA EL GAD MUNiCIPAL DE SANTA ANA","complete","EC-RUC-1360001440001-34865","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SANTA ANA","20000.00","USD","direct","Contratacion directa","services","ratedCriteria","2019-09-24T12:00:00-05:00","","","","2019-09-24T12:00:00-05:00","2019-09-24T13:00:00-05:00","2019-09-24T13:00:00-05:00","","","Otros Parámetros de Calificación,Experiencia General,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2019-09-30T16:40:00-05:00","2019-09-30T16:40:00-05:00","","1"
"ocds-5wno2w-CCD-GADMCSA-005-2019-34865","CCD-GADMCSA-005-2019-34865-2021-12-01T06:28:16.385Z","CCD-GADMCSA-005-2019-34865","CCD-GADMCSA-005-2019-34865","ESTUDIOS Y DISEÑOS DEFINITIVOS PARA LOS SISTEMAS DE AGUA POTABLE, ALCANTARILLADO SANITARIO Y PLUVIAL, DE LAS CIUDADELAS MARGEN DERECHA VIA SANTA ANA POZA HONDA  DE LA PARROQUIA URBANA SANTA ANA DE VUELTA LARGA DEL CANTON SANTA ANA PROVINCIA DE MANABI","complete","EC-RUC-1360001440001-34865","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SANTA ANA","43398.29","USD","direct","Contratacion directa","services","ratedCriteria","2019-12-11T14:00:00-05:00","","","","2019-12-11T14:00:00-05:00","2019-12-12T14:00:00-05:00","2019-12-12T14:00:00-05:00","1","TRUE","Otros Parámetros de Calificación,Experiencia General,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2019-12-23T16:49:00-05:00","2019-12-23T16:49:00-05:00","","1"
"ocds-5wno2w-CCD-GADMCSA-006-2019-34865","CCD-GADMCSA-006-2019-34865-2021-12-01T06:35:37.639Z","CCD-GADMCSA-006-2019-34865","CCD-GADMCSA-006-2019-34865","CONTRATACION DE ESTUDIOS DE USO  DE SUELO DEL CANTON SANTA ANA","complete","EC-RUC-1360001440001-34865","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SANTA ANA","65000.00","USD","direct","Contratacion directa","services","ratedCriteria","2019-12-24T13:00:00-05:00","","","","2019-12-24T13:00:00-05:00","2020-01-03T13:00:00-05:00","2020-01-03T13:00:00-05:00","10","TRUE","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2020-01-13T13:00:00-05:00","2020-01-13T13:00:00-05:00","","1"
"ocds-5wno2w-CCD-GADME-003-2019-114740","CCD-GADME-003-2019-114740-2021-12-01T06:31:22.321Z","CCD-GADME-003-2019-114740","CCD-GADME-003-2019-114740","ESTUDIO PARA ADOQUINADO DE LA CALLE PRINCIPAL DE LA COMUNIDAD ARIAS UCO, PARROQUIA MIGUEL EGAS, CANTON OTAVALO","complete","EC-RUC-1060018630001-114740","JUNTA PARROQUIAL MIGUEL EGAS","10714.29","USD","direct","Contratacion directa","services","ratedCriteria","2019-12-17T10:00:00-05:00","","","","2019-12-17T10:00:00-05:00","2019-12-17T11:00:00-05:00","2019-12-17T11:00:00-05:00","","","Otros Parámetros de Calificación,Experiencia General,Instrumentos y equipos disponibles","","2019-12-19T08:00:00-05:00","2019-12-19T08:00:00-05:00","","1"
"ocds-5wno2w-CCD-GADME-A001-2019-20289","CCD-GADME-A001-2019-20289-2021-12-01T06:37:05.989Z","CCD-GADME-A001-2019-20289","CCD-GADME-A001-2019-20289","Estudio y determinación de lugares turísticos, para el diseño y elaboración de material publicitario de la mini guía turística con realidad aumentada del cantón Espíndola de la provincia de Loja","complete","EC-RUC-1160000670001-20289","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE ESPINDOLA","10000.00","USD","direct","Contratacion directa","services","ratedCriteria","2019-01-22T19:00:00-05:00","","","","2019-01-22T19:00:00-05:00","2019-01-23T15:00:00-05:00","2019-01-23T15:00:00-05:00","","TRUE","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2019-02-04T17:01:00-05:00","2019-02-04T17:01:00-05:00","","1"
"ocds-5wno2w-CCD-GADME-A004-2019-20289","CCD-GADME-A004-2019-20289-2021-12-01T06:48:59.713Z","CCD-GADME-A004-2019-20289","CCD-GADME-A004-2019-20289","Auditoría ambiental de cumplimiento (AAC) de los siguientes proyectos: sistema de alcantarillado sanitario para el barrio Cangochara, sistema de alcantarillado sanitario de la parroquia El Ingenio y sistema de alcantarillado sanitario y tratamiento de aguas residuales de la ciudad de Amaluza","complete","EC-RUC-1160000670001-20289","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE ESPINDOLA","13800.00","USD","direct","Contratacion directa","services","ratedCriteria","2019-09-20T12:00:00-05:00","","","","2019-09-20T12:00:00-05:00","2019-09-20T14:00:00-05:00","2019-09-20T14:00:00-05:00","","","Otros Parámetros de Calificación,Experiencia General,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2019-09-26T17:00:00-05:00","2019-09-26T17:00:00-05:00","","1"
"ocds-5wno2w-CCD-GADMLA-005-2019-91040","CCD-GADMLA-005-2019-91040-2021-12-01T05:39:03.149Z","CCD-GADMLA-005-2019-91040","CCD-GADMLA-005-2019-91040","CONTRATACIÓN DE CONSULTORÍA PARA AUDITAR INFORMES SEMESTRALES DE PRODUCCIÓN DEL PRIMER Y SEGUNDO SEMESTRE DEL AÑO 2017, DE LAS AREAS DE LIBRE APROVECHAMIENTO DE MATERIALES DE CONSTRUCCION PARA OBRA PUBLICA DEL GADMLA","complete","EC-RUC-1560000510001-91040","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE LAGO AGRIO","16910.53","USD","direct","Contratacion directa","services","ratedCriteria","2019-06-03T15:00:00-05:00","","","","2019-06-03T15:00:00-05:00","2019-06-04T11:00:00-05:00","2019-06-04T11:00:00-05:00","","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2019-06-12T17:00:00-05:00","2019-06-12T17:00:00-05:00","","1"
"ocds-5wno2w-CCD-GADMLA-006-2019-91040","CCD-GADMLA-006-2019-91040-2021-12-01T04:00:29.176Z","CCD-GADMLA-006-2019-91040","CCD-GADMLA-006-2019-91040","LEVANTAMIENTO TOPOGRÁFICO PARA LOS ESTUDIOS DE CONSTRUCCIÓN DE LA RED URBANA DE CICLOVÍAS EN LA CIUDAD DE NUEVA LOJA - PRIMERA FASE","complete","EC-RUC-1560000510001-91040","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE LAGO AGRIO","21755.00","USD","direct","Contratacion directa","services","ratedCriteria","2019-07-24T12:00:00-05:00","","","","2019-07-24T12:00:00-05:00","2019-07-25T12:00:00-05:00","2019-07-25T12:00:00-05:00","1","","Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2019-08-05T17:00:00-05:00","2019-08-05T17:00:00-05:00","","1"
"ocds-5wno2w-CCD-GADMLA-007-2019-91040","CCD-GADMLA-007-2019-91040-2021-12-01T06:04:11.944Z","CCD-GADMLA-007-2019-91040","CCD-GADMLA-007-2019-91040","CONTRATACIÓN DEL SERVICIO DE UN LABORATORIO ACREDITADO POR EL SISTEMA DE ACREDITACIÓN ECUATORIANA, (SAE). PARA EL MONITOREO DEL PMA RELLENO SANITARIO, PERIODO ENERO A JUNIO 2019 Y ELABORACIÓN DE INFORME DE CUMPLIMIENTO PMA PERIODO ENERO A DICIEMBRE 2019.","complete","EC-RUC-1560000510001-91040","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE LAGO AGRIO","13389.17","USD","direct","Contratacion directa","services","ratedCriteria","2019-10-17T12:00:00-05:00","","","","2019-10-17T12:00:00-05:00","2019-10-18T12:00:00-05:00","2019-10-18T12:00:00-05:00","1","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2019-10-30T17:00:00-05:00","2019-10-30T17:00:00-05:00","","1"
"ocds-5wno2w-CCD-GADMLA-008-2019-91040","CCD-GADMLA-008-2019-91040-2021-12-01T06:16:13.160Z","CCD-GADMLA-008-2019-91040","CCD-GADMLA-008-2019-91040","ESTUDIOS DE FACTIVILIDAD Y DISEÑO DEFINITIVO DE UN CENTRO DE ABASTOS PARA LA PARROQUIA DE PACAYACU, CANTON LAGO AGRIO","complete","EC-RUC-1560000510001-91040","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE LAGO AGRIO","69988.27","USD","direct","Contratacion directa","services","ratedCriteria","2019-11-20T15:00:00-05:00","","","","2019-11-20T15:00:00-05:00","2019-11-21T15:00:00-05:00","2019-11-21T15:00:00-05:00","1","","Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2019-12-02T17:00:00-05:00","2019-12-02T17:00:00-05:00","","1"
"ocds-5wno2w-CCD-GADMLA-2019-001-91040","CCD-GADMLA-2019-001-91040-2021-12-01T05:29:46.540Z","CCD-GADMLA-2019-001-91040","CCD-GADMLA-2019-001-91040","MONITOREO DEL PLAN DE MANEJO AMBIENTAL DEL RELLENO SANITARIO PERIODO DE ENERO AJUNIO DEL 2019 Y ELABORACION DE CUMPLIMIENTO DEL PLAN DE MANEJO AMBIENTAL DEL RELLENO SANITARIO PERIODO ENERO A DICIEMBRE 2018","complete","EC-RUC-1560000510001-91040","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE LAGO AGRIO","13389.17","USD","direct","Contratacion directa","services","ratedCriteria","2019-04-08T15:30:00-05:00","","","","2019-04-08T15:30:00-05:00","2019-04-09T10:00:00-05:00","2019-04-09T10:00:00-05:00","","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2019-04-16T18:00:00-05:00","2019-04-16T18:00:00-05:00","","1"
"ocds-5wno2w-CCD-GADMLA-2019-004-91040","CCD-GADMLA-2019-004-91040-2021-12-01T05:34:32.254Z","CCD-GADMLA-2019-004-91040","CCD-GADMLA-2019-004-91040","FISCALIZACION DE LA AMPLIACION DE REDES DE SISTEMAS DE AGUA POTABLE EN EL KM 8 DE LA VIA QUITO (SECTOR OESTE) DE LA CIUDAD DE NUEVA LOJA, CANTON LAGO AGRIO – PROVINCIA DE SUCUMBIOS","complete","EC-RUC-1560000510001-91040","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE LAGO AGRIO","50200.00","USD","direct","Contratacion directa","services","ratedCriteria","2019-04-26T13:00:00-05:00","","","","2019-04-26T13:00:00-05:00","2019-04-26T18:00:00-05:00","2019-04-26T18:00:00-05:00","","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2019-05-02T17:00:00-05:00","2019-05-02T17:00:00-05:00","","1"
"ocds-5wno2w-CCD-GADMLM-002-2019-72467","CCD-GADMLM-002-2019-72467-2021-12-01T04:55:09.293Z","CCD-GADMLM-002-2019-72467","CCD-GADMLM-002-2019-72467","CONSULTORIA DE ESTUDIO DEL COBRO DE TASAS DE LA RECOLECCION DE BASURA DEL CANTON LA MANA","complete","EC-RUC-0560000890001-72467","GOBIERNO MUNICIPAL DE LA MANÁ","26785.71","USD","direct","Contratacion directa","services","ratedCriteria","2019-11-27T16:30:00-05:00","","","","2019-11-27T16:30:00-05:00","2019-11-28T09:00:00-05:00","2019-11-28T09:00:00-05:00","","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2019-12-05T14:00:00-05:00","2019-12-05T14:00:00-05:00","","1"
"ocds-5wno2w-CCD-GADMQ-SE-02-2019-232133","CCD-GADMQ-SE-02-2019-232133-2021-12-01T04:31:26.448Z","CCD-GADMQ-SE-02-2019-232133","CCD-GADMQ-SE-02-2019-232133","CONSULTORÍA PARA EL ESTUDIO DE LA ESTABILIZACIÓN DEL MURO NORTE DE LA UEMS QUE COMPRENDE ESTUDIO DE SUELOS, EVALUACIÓN ESTRUCTURAL E IDENTIFICACION DE INFILTRACIONES","complete","EC-RUC-176000341000140-232133","Municipio del Distrito Metropolitano de Quito","14041.57","USD","direct","Contratacion directa","services","ratedCriteria","2019-10-16T15:00:00-05:00","","","","2019-10-16T15:00:00-05:00","2019-10-17T15:00:00-05:00","2019-10-17T15:00:00-05:00","1","TRUE","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2019-10-28T16:30:00-05:00","2019-10-28T16:30:00-05:00","","1"
"ocds-5wno2w-CCD-GADMS-003-2019-3450","CCD-GADMS-003-2019-3450-2021-12-01T06:33:56.641Z","CCD-GADMS-003-2019-3450","CCD-GADMS-003-2019-3450","ACTUALIZACIÓN Y MEJORAMIENTO DEL SISTEMA DE ALCANTARILLADO DEL CENTRO CANTONAL DE SIGSIG, PROVINCIA DEL AZUAY","complete","EC-RUC-0160000860001-3450","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SIGSIG","55212.40","USD","direct","Contratacion directa","services","ratedCriteria","2019-12-23T09:00:00-05:00","","","","2019-12-23T09:00:00-05:00","2019-12-24T12:00:00-05:00","2019-12-24T12:00:00-05:00","1","","Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2020-01-06T17:30:00-05:00","2020-01-06T17:30:00-05:00","","1"
"ocds-5wno2w-CCD-GADMS-2-2019-3450","CCD-GADMS-2-2019-3450-2021-12-01T06:30:33.148Z","CCD-GADMS-2-2019-3450","CCD-GADMS-2-2019-3450","ESTUDIO GEOTECNICO - DISEÑO DE MURO DE CONTENCION PARA ESTABILIZAR LA PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS DE LA COMUNIDAD DE ZHIMBRUG, CANTÓN SIGSIG, PROVINCIA DEL AZUAY","complete","EC-RUC-0160000860001-3450","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SIGSIG","2700.00","USD","direct","Contratacion directa","services","ratedCriteria","2019-12-16T10:00:00-05:00","","","","2019-12-16T10:00:00-05:00","2019-12-17T10:00:00-05:00","2019-12-17T10:00:00-05:00","1","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2019-12-19T17:30:00-05:00","2019-12-19T17:30:00-05:00","","1"
"ocds-5wno2w-CCD-GADMSD-0002-2019-19455","CCD-GADMSD-0002-2019-19455-2021-12-01T05:53:42.611Z","CCD-GADMSD-0002-2019-19455","CCD-GADMSD-0002-2019-19455","AUDITORIA AMBIENTAL DE CUMPLIMIENTO DEL SISTEMA DE ALCANTARILLADO ZONA B","complete","EC-RUC-1760004060001-19455","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SANTO DOMINGO","21268.66","USD","direct","Contratacion directa","services","ratedCriteria","2019-08-29T09:00:00-05:00","","","","2019-08-29T09:00:00-05:00","2019-08-30T09:00:00-05:00","2019-08-30T09:00:00-05:00","1","","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2019-09-11T18:00:00-05:00","2019-09-11T18:00:00-05:00","","1"
"ocds-5wno2w-CCD-GADMSD-0005-2019-19455","CCD-GADMSD-0005-2019-19455-2021-12-01T06:32:45.968Z","CCD-GADMSD-0005-2019-19455","CCD-GADMSD-0005-2019-19455","FISCALIZACIÓN DE LA REHABILITACIÓN DE LA CALLE SARAGURO DESDE LA CALLE S/N HASTA LA CALLE BIBLIÁN DEL CANTÓN SANTO DOMINGO, PROVINCIA DE SANTO DOMINGO DE LOS TSÁCHILAS","complete","EC-RUC-1760004060001-19455","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SANTO DOMINGO","22594.81","USD","direct","Contratacion directa","services","ratedCriteria","2019-12-18T20:00:00-05:00","","","","2019-12-18T20:00:00-05:00","2019-12-19T20:00:00-05:00","2019-12-19T20:00:00-05:00","1","","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2020-01-21T18:00:00-05:00","2020-01-21T18:00:00-05:00","","1"
"ocds-5wno2w-CCD-GADMSD-0006-2019-19455","CCD-GADMSD-0006-2019-19455-2021-12-01T05:03:06.605Z","CCD-GADMSD-0006-2019-19455","CCD-GADMSD-0006-2019-19455","ESTUDIO Y DISEÑO DE LA REGENERACIÓN Y REMODELACIÓN DEL PARQUE PRINCIPAL UBICADO EN LA COMUNA JULIO MORENO, CANTÓN SANTO DOMINGO.","complete","EC-RUC-1760004060001-19455","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SANTO DOMINGO","37896.86","USD","direct","Contratacion directa","services","ratedCriteria","2019-12-10T17:00:00-05:00","","","","2019-12-10T17:00:00-05:00","2019-12-11T17:00:00-05:00","2019-12-11T17:00:00-05:00","1","TRUE","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2019-12-20T18:00:00-05:00","2019-12-20T18:00:00-05:00","","1"
"ocds-5wno2w-CCD-GADMSD-0007-2019-19455","CCD-GADMSD-0007-2019-19455-2021-12-01T06:29:40.657Z","CCD-GADMSD-0007-2019-19455","CCD-GADMSD-0007-2019-19455","AUDITORÍA DE INFORMES DE VOLÚMENES EXTRAÍDOS DE LA MINA MUNICIPAL LA FLORIDA 1, UBICADA EN LA VÍA QUININDE KM 16 MARGEN DERECHO AÑO 2019","complete","EC-RUC-1760004060001-19455","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SANTO DOMINGO","3300.00","USD","direct","Contratacion directa","services","ratedCriteria","2019-12-12T19:00:00-05:00","","","","2019-12-12T19:00:00-05:00","2019-12-13T13:00:00-05:00","2019-12-13T13:00:00-05:00","","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2019-12-19T18:00:00-05:00","2019-12-19T18:00:00-05:00","","1"
"ocds-5wno2w-CCD-GADMSJY-01-2019-128490","CCD-GADMSJY-01-2019-128490-2021-12-01T04:00:45.544Z","CCD-GADMSJY-01-2019-128490","CCD-GADMSJY-01-2019-128490","“FORTALECIMIENTO DEL SISTEMA DE CONTROL INTERNO  DEL GAD MUNICIPAL DE SAN JACIENTO DE YAGUACHI”","complete","EC-RUC-0960001700001-128490","Gobierno Municipal de San Jacinto de Yaguachi","27000.00","USD","direct","Contratacion directa","services","ratedCriteria","2019-07-24T19:00:00-05:00","","","","2019-07-24T19:00:00-05:00","2019-07-25T12:00:00-05:00","2019-07-25T12:00:00-05:00","","","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2019-07-30T17:00:00-05:00","2019-07-30T17:00:00-05:00","","1"
"ocds-5wno2w-CCD-GADMSL-01-2019-100696","CCD-GADMSL-01-2019-100696-2021-12-01T06:39:55.974Z","CCD-GADMSL-01-2019-100696","CCD-GADMSL-01-2019-100696","FISCALIZACIÓN PARA LA CONSTRUCCIÓN DEL SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE PARA EL RECINTO CABUYAL DEL CANTÓN SANTA LUCIA","complete","EC-RUC-0960002000001-100696","Gobierno Municipal de Santa Lucia","21142.00","USD","direct","Contratacion directa","services","ratedCriteria","2019-03-13T15:00:00-05:00","","","","2019-03-13T15:00:00-05:00","2019-03-14T15:00:00-05:00","2019-03-14T15:00:00-05:00","1","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2019-03-21T16:00:00-05:00","2019-03-21T16:00:00-05:00","","1"
"ocds-5wno2w-CCD-GADMS-R-001-2019-3450","CCD-GADMS-R-001-2019-3450-2021-12-01T06:22:29.563Z","CCD-GADMS-R-001-2019-3450","CCD-GADMS-R-001-2019-3450","CONSULTORÍA ESPECIALIZADA PARA REFORMAR EL ESTATUTO ORGÁNICO DE GESTIÓN ORGANIZACIONAL POR PROCESOS; REFORMA AL MANUAL DE DESCRIPCIÓN, VALORACIÓN Y CLASIFICACIÓN DE PUESTOS; PLAN DE CAPACITACIÓN Y PLANIFICACIÓN DE TALENTO HUMANO DEL GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN SIGSIG","complete","EC-RUC-0160000860001-3450","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SIGSIG","13000.00","USD","direct","Contratacion directa","services","ratedCriteria","2019-11-28T20:00:00-05:00","","","","2019-11-28T20:00:00-05:00","2019-11-29T12:00:00-05:00","2019-11-29T12:00:00-05:00","","","Experiencia General,Experiencia Personal Técnico,Programación de los Servicios,Instrumentos y equipos disponibles","","2019-12-03T17:30:00-05:00","2019-12-03T17:30:00-05:00","","1"
"ocds-5wno2w-CCD-GADMSV-01-2019-54500","CCD-GADMSV-01-2019-54500-2021-12-01T06:58:56.898Z","CCD-GADMSV-01-2019-54500","CCD-GADMSV-01-2019-54500","La elaboración del Plan de Uso y Gestión de Suelos del Cantón san Vicente","complete","EC-RUC-1360014850001-54500","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SAN VICENTE","70000.00","USD","direct","Contratacion directa","services","ratedCriteria","2019-12-18T18:00:00-05:00","","","","2019-12-18T18:00:00-05:00","2019-12-18T19:00:00-05:00","2019-12-18T19:00:00-05:00","","","Otros Parámetros de Calificación,Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Instrumentos y equipos disponibles","","2020-01-03T14:00:00-05:00","2020-01-03T14:00:00-05:00","","1"
"ocds-5wno2w-CCD-GADMSV-02-2019-54500","CCD-GADMSV-02-2019-54500-2021-12-01T06:59:11.154Z","CCD-GADMSV-02-2019-54500","CCD-GADMSV-02-2019-54500","Actualización del Plan de Desarrollo y Ordenamiento Territorial del Cantón San Vicente provincia de Manabí.","complete","EC-RUC-1360014850001-54500","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON SAN VICENTE","42500.00","USD","direct","Contratacion directa","services","ratedCriteria","2019-12-20T12:00:00-05:00","","","","2019-12-20T12:00:00-05:00","2019-12-20T13:00:00-05:00","2019-12-20T13:00:00-05:00","","","Experiencia General,Experiencia Específica,Experiencia Personal Técnico,Plan de Trabajo,Instrumentos y equipos disponibles","","2020-01-03T15:00:00-05:00","2020-01-03T15:00:00-05:00","","1"
